,result,t1_avg_away_pts_tot,t1_avg_home_pts_tot,t1_avg_pts_mu,t1_avg_pts_tot,t1_avg_recv_tot,t1_avg_scrd_mu,t1_avg_scrd_tot,t1_standing,t2_avg_away_pts_tot,t2_avg_home_pts_tot,t2_avg_pts_mu,t2_avg_pts_tot,t2_avg_recv_tot,t2_avg_scrd_mu,t2_avg_scrd_tot,t2_standing
624,1.0,0.5387096774193548,1.067741935483871,1.2000000000000002,1.606451612903226,1.038709677419355,1.3333333333333333,1.535483870967742,8.0,0.45161290322580644,0.7838709677419355,1.4000000000000001,1.2354838709677418,1.2645161290322582,0.9333333333333332,1.0129032258064516,12.0
625,0.0,0.3645161290322581,0.6677419354838711,0.6923076923076923,1.032258064516129,1.1548387096774193,0.3076923076923077,0.8451612903225807,17.0,0.7225806451612903,1.0290322580645161,1.6153846153846154,1.7516129032258063,1.064516129032258,1.5384615384615383,1.7258064516129032,3.0
626,1.0,0.8677419354838709,1.3419354838709678,0.8666666666666667,2.2096774193548385,0.8096774193548387,1.1333333333333335,2.167741935483871,1.0,0.6612903225806451,0.8161290322580645,1.4666666666666668,1.4774193548387096,1.3032258064516131,1.3333333333333333,1.2806451612903227,14.0
627,0.0,0.18064516129032257,0.44516129032258067,0.42857142857142866,0.5225806451612903,0.9258064516129032,0.5714285714285715,0.6000000000000001,16.0,0.3548387096774194,0.6096774193548387,2.5714285714285716,0.964516129032258,1.7935483870967743,1.142857142857143,0.9096774193548388,19.0
628,1.0,0.8580645161290323,1.132258064516129,2.3333333333333335,1.9903225806451614,1.0032258064516129,3.066666666666667,2.0806451612903225,2.0,0.6000000000000001,0.8419354838709678,0.3333333333333333,1.441935483870968,1.2354838709677418,1.2666666666666666,1.403225806451613,13.0
629,2.0,0.4032258064516129,0.8774193548387098,1.0,1.2806451612903227,1.2838709677419355,1.9333333333333336,1.1806451612903226,6.0,0.8225806451612904,1.2645161290322582,2.0000000000000004,2.0870967741935487,0.8129032258064517,3.2000000000000006,2.2580645161290325,4.0
630,2.0,0.8571428571428571,1.2444444444444445,1.6000000000000003,2.1015873015873017,0.8317460317460318,1.0666666666666667,2.2857142857142856,3.0,0.5301587301587302,1.0984126984126985,1.4000000000000001,1.6285714285714288,1.0222222222222224,0.8666666666666667,1.542857142857143,7.0
631,2.0,0.35873015873015873,0.6285714285714286,1.3076923076923077,0.9873015873015873,1.6793650793650796,1.3846153846153846,1.1587301587301588,18.0,0.35873015873015873,0.6730158730158731,1.3076923076923077,1.0317460317460319,1.168253968253968,1.0769230769230769,0.8634920634920635,17.0
632,1.0,0.29523809523809524,0.5365079365079365,0.0,0.8317460317460318,1.3936507936507938,0.3846153846153846,0.8031746031746032,20.0,0.8539682539682539,1.3682539682539683,3.0,2.2222222222222223,0.8126984126984127,2.0,2.180952380952381,1.0
633,0.0,0.6507936507936508,0.8031746031746032,2.0000000000000004,1.453968253968254,1.3301587301587303,1.4666666666666668,1.2761904761904763,15.0,0.32380952380952377,0.8888888888888888,0.6,1.2126984126984128,1.1047619047619048,0.5333333333333333,1.0317460317460319,13.0
634,1.0,0.5904761904761905,0.8285714285714286,1.0,1.4190476190476191,1.2476190476190476,2.0,1.3968253968253967,14.0,0.2698412698412698,0.2222222222222222,1.0,0.49206349206349204,0.7142857142857143,2.0,0.6031746031746031,10.0
635,1.0,0.726984126984127,1.0126984126984127,2.5714285714285716,1.7396825396825395,1.0793650793650793,2.142857142857143,1.7301587301587302,4.0,0.17777777777777776,0.45396825396825397,0.42857142857142866,0.5301587301587302,0.9428571428571428,0.5714285714285715,0.6222222222222222,16.0
636,0.0,0.346031746031746,0.39365079365079364,2.142857142857143,0.6317460317460317,0.726984126984127,0.8571428571428572,0.7301587301587301,8.0,0.8444444444444444,1.161904761904762,0.8571428571428573,2.0063492063492063,1.0031746031746032,0.8571428571428573,2.0793650793650795,2.0
637,1.0,0.6666666666666666,1.034920634920635,1.2666666666666668,1.7015873015873015,1.123809523809524,1.7333333333333334,1.5333333333333332,5.0,0.3968253968253968,0.7523809523809525,1.4666666666666668,1.1492063492063493,1.5746031746031746,2.066666666666667,1.2190476190476192,9.0
638,1.0,0.36507936507936506,0.6,0.46666666666666673,0.965079365079365,1.7968253968253969,1.0666666666666667,0.926984126984127,19.0,0.3873015873015873,0.8698412698412697,2.266666666666667,1.2571428571428571,1.492063492063492,1.6000000000000003,1.1396825396825399,11.0
639,1.0,0.4444444444444444,0.7714285714285715,1.2666666666666668,1.2158730158730158,1.2761904761904763,0.3333333333333333,0.996825396825397,12.0,0.3968253968253968,0.8634920634920635,1.4666666666666668,1.2603174603174605,1.3269841269841272,0.7999999999999999,1.1936507936507936,6.0
640,0.0,0.334375,0.875,0.06666666666666667,1.209375,1.1187500000000001,0.46666666666666673,1.046875,14.0,0.84375,1.225,2.866666666666667,2.06875,0.8343750000000001,1.7333333333333334,2.25,4.0
641,1.0,0.390625,0.7406250000000001,1.1333333333333335,1.13125,1.58125,1.1333333333333335,1.2156250000000002,9.0,0.58125,0.8625,1.5333333333333334,1.44375,1.275,1.6666666666666667,1.453125,11.0
642,2.0,0.390625,0.8500000000000001,1.4000000000000001,1.240625,1.3531250000000001,1.3333333333333333,1.20625,7.0,0.65625,1.065625,1.2000000000000002,1.721875,1.1218750000000002,1.2666666666666668,1.540625,5.0
643,1.0,0.846875,1.14375,3.0,1.990625,1.05,2.3076923076923075,2.109375,2.0,0.290625,0.575,0.0,0.8656250000000001,1.3875000000000002,0.3076923076923077,0.821875,19.0
644,1.0,0.4,0.6625000000000001,1.2307692307692308,1.0625,1.15,1.0769230769230769,0.8656250000000001,16.0,0.4375,0.80625,1.4615384615384615,1.24375,1.2875,1.1538461538461537,1.0281250000000002,10.0
645,0.0,0.38125000000000003,0.85625,3.0000000000000004,1.2375,1.53125,2.142857142857143,1.1687500000000002,12.0,0.340625,0.403125,0.0,0.6375,0.778125,0.8571428571428572,0.78125,8.0
646,0.0,0.265625,0.21875,0.0,0.484375,0.78125,2.0,0.640625,13.0,0.640625,0.80625,3.0,1.446875,1.3406250000000002,3.0,1.2875,15.0
647,0.0,0.56875,1.08125,1.4000000000000001,1.6500000000000001,1.00625,1.1333333333333335,1.534375,6.0,0.359375,0.6375,1.2000000000000002,0.996875,1.815625,1.0666666666666667,0.9750000000000001,18.0
648,0.0,0.175,0.446875,1.2857142857142858,0.521875,0.975,1.8571428571428574,0.6125,17.0,0.353125,0.61875,0.8571428571428572,0.971875,1.6687500000000002,1.7142857142857144,1.140625,20.0
649,1.0,0.840625,1.346875,2.3333333333333335,2.1875,0.83125,1.5333333333333334,2.1625,1.0,0.715625,1.04375,0.3333333333333333,1.759375,1.0625,0.8000000000000002,1.75,3.0
650,1.0,0.8461538461538461,1.2061538461538461,1.2307692307692308,2.0523076923076924,0.8215384615384617,0.9230769230769231,2.2153846153846155,4.0,0.39384615384615385,0.6984615384615386,1.4615384615384615,1.0923076923076922,1.1323076923076922,0.3846153846153846,0.8676923076923078,15.0
651,0.0,0.6923076923076923,1.0492307692307692,1.9333333333333336,1.7415384615384615,1.12,1.8,1.5476923076923077,5.0,0.8338461538461539,1.1723076923076923,0.9333333333333335,2.0061538461538464,1.0338461538461539,2.0,2.1076923076923078,2.0
652,0.0,0.4307692307692308,0.7938461538461539,3.0000000000000004,1.2246153846153844,1.2830769230769232,2.5714285714285716,1.0123076923076926,10.0,0.1723076923076923,0.4553846153846154,0.0,0.5292307692307692,1.0061538461538462,0.0,0.6492307692307693,17.0
653,0.0,0.7046153846153845,1.0276923076923077,2.1333333333333333,1.7323076923076923,1.0769230769230769,2.533333333333333,1.7384615384615385,3.0,0.3292307692307692,0.8769230769230769,0.5333333333333333,1.2061538461538461,1.1015384615384616,1.4000000000000001,1.0307692307692307,13.0
654,1.0,0.3630769230769231,0.6092307692307692,0.06666666666666667,0.9723076923076923,1.6892307692307693,0.5333333333333333,1.1692307692307693,19.0,0.5599999999999999,1.08,2.866666666666667,1.6400000000000001,1.0061538461538462,2.8000000000000003,1.5261538461538462,6.0
655,1.0,0.6461538461538462,0.7938461538461539,0.4000000000000001,1.44,1.3353846153846156,0.6,1.2830769230769232,16.0,0.3753846153846154,0.8584615384615384,2.6,1.2338461538461538,1.5076923076923077,1.6000000000000003,1.150769230769231,11.0
656,1.0,0.5723076923076924,0.8492307692307692,1.8,1.4215384615384616,1.286153846153846,1.8,1.4307692307692308,14.0,0.38461538461538464,0.836923076923077,0.6,1.2215384615384617,1.3630769230769233,0.9333333333333332,1.2030769230769232,7.0
657,0.0,0.3507692307692308,0.39692307692307693,0.42857142857142866,0.643076923076923,0.7661538461538461,0.8571428571428572,0.7692307692307693,9.0,0.38461538461538464,0.7753846153846154,2.5714285714285716,1.1600000000000001,1.556923076923077,3.714285714285715,1.2276923076923079,8.0
658,2.0,0.36923076923076925,0.6276923076923077,0.0,0.9969230769230769,1.803076923076923,0.06666666666666667,0.9753846153846155,18.0,0.8276923076923076,1.3723076923076925,3.0,2.2,0.8338461538461539,3.533333333333333,2.16,1.0
659,1.0,0.2861538461538462,0.5661538461538461,0.0,0.8523076923076924,1.3969230769230772,1.0,0.8092307692307692,20.0,0.26153846153846155,0.23076923076923078,3.0,0.49230769230769234,0.7846153846153846,2.0,0.6461538461538462,12.0
660,2.0,0.25757575757575757,0.22727272727272727,0.0,0.48484848484848486,0.8333333333333334,0.0,0.6363636363636364,15.0,0.8333333333333334,1.2333333333333334,3.0,2.066666666666667,0.8242424242424243,4.0,2.227272727272727,3.0
661,0.0,0.28181818181818186,0.603030303030303,1.8461538461538463,0.8848484848484849,1.375757575757576,1.0,0.8575757575757575,18.0,0.6818181818181818,1.0484848484848486,1.1538461538461537,1.7303030303030305,1.1484848484848487,1.1538461538461537,1.5696969696969696,5.0
662,1.0,0.5515151515151515,1.0636363636363637,1.2000000000000002,1.6151515151515152,1.0363636363636364,1.866666666666667,1.5181818181818183,6.0,0.8606060606060606,1.3515151515151516,1.8,2.212121212121212,0.8212121212121213,1.6666666666666667,2.187878787878788,1.0
663,1.0,0.6939393939393939,1.0272727272727273,2.266666666666667,1.7212121212121212,1.0757575757575757,1.866666666666667,1.7272727272727273,4.0,0.36363636363636365,0.6181818181818182,0.46666666666666673,0.9818181818181818,1.8363636363636364,0.4000000000000001,0.9606060606060607,20.0
664,0.0,0.8363636363636364,1.1545454545454545,1.2666666666666668,1.990909090909091,1.0636363636363637,0.9333333333333332,2.121212121212121,2.0,0.3787878787878788,0.8242424242424243,1.2666666666666668,1.2030303030303031,1.3727272727272728,0.6666666666666666,1.1848484848484848,8.0
665,1.0,0.3939393939393939,0.7636363636363637,0.39999999999999997,1.1575757575757577,1.5484848484848486,0.8000000000000002,1.2242424242424244,7.0,0.6363636363636364,0.8272727272727273,2.2,1.4636363636363636,1.3303030303030305,2.2666666666666666,1.3242424242424242,12.0
666,1.0,0.33939393939393936,0.8636363636363636,1.1333333333333335,1.2030303030303031,1.1,1.2000000000000002,1.0303030303030303,13.0,0.36969696969696975,0.8454545454545455,1.5333333333333334,1.215151515151515,1.5454545454545454,1.0666666666666667,1.1484848484848487,14.0
667,2.0,0.34545454545454546,0.40606060606060607,2.428571428571429,0.6484848484848484,0.7696969696969697,1.0,0.7727272727272727,9.0,0.5636363636363637,0.8818181818181818,0.28571428571428575,1.4454545454545455,1.2666666666666666,0.28571428571428575,1.4393939393939394,10.0
668,1.0,0.3575757575757576,0.6454545454545455,0.7333333333333334,1.0030303030303032,1.678787878787879,0.8000000000000002,1.196969696969697,19.0,0.42424242424242425,0.796969696969697,1.9333333333333336,1.2212121212121212,1.2787878787878788,1.2,1.0121212121212122,11.0
669,2.0,0.3878787878787879,0.687878787878788,0.0,1.0757575757575757,1.1606060606060604,1.0,0.8696969696969697,16.0,0.18484848484848485,0.4484848484848485,3.0,0.5363636363636364,1.006060606060606,3.0,0.6545454545454545,17.0
670,1.0,0.8656716417910447,1.2149253731343284,0.4000000000000001,2.0805970149253734,0.8268656716417911,1.0666666666666667,2.2388059701492535,3.0,0.6835820895522388,1.0567164179104478,2.6,1.7402985074626864,1.0597014925373134,2.0,1.7164179104477613,4.0
671,2.0,0.3880597014925373,0.8119402985074627,1.1333333333333335,1.2000000000000002,1.3522388059701493,0.9333333333333332,1.1671641791044776,8.0,0.5432835820895522,1.0925373134328358,1.5333333333333334,1.6358208955223883,1.0358208955223882,1.6666666666666667,1.5402985074626867,6.0
672,1.0,0.6000000000000001,0.8686567164179105,1.5333333333333334,1.4686567164179105,1.262686567164179,1.0,1.4477611940298507,9.0,0.3343283582089552,0.8955223880597015,1.1333333333333335,1.2298507462686568,1.1134328358208956,0.8000000000000002,1.0597014925373134,11.0
673,2.0,0.6268656716417911,0.8149253731343283,1.769230769230769,1.4417910447761193,1.3552238805970152,1.6923076923076923,1.3343283582089553,13.0,0.2776119402985075,0.608955223880597,0.6153846153846154,0.8865671641791045,1.4000000000000001,1.3076923076923077,0.8895522388059701,19.0
674,0.0,0.364179104477612,0.8328358208955223,3.0,1.1970149253731344,1.5671641791044777,2.0,1.1611940298507464,14.0,0.2537313432835821,0.22388059701492538,0.0,0.47761194029850745,0.8656716417910447,1.0,0.6417910447761194,15.0
675,1.0,0.8477611940298507,1.3313432835820895,2.3333333333333335,2.1791044776119404,0.8537313432835821,2.466666666666667,2.1701492537313434,1.0,0.3880597014925373,0.7970149253731345,0.3333333333333333,1.1850746268656718,1.5552238805970149,0.9333333333333332,1.2507462686567166,7.0
676,1.0,0.417910447761194,0.7850746268656716,2.428571428571429,1.2029850746268655,1.3044776119402985,1.8571428571428574,0.9970149253731345,12.0,0.3402985074626866,0.4,0.28571428571428575,0.6388059701492537,0.7880597014925372,1.142857142857143,0.7761194029850746,10.0
677,0.0,0.22686567164179103,0.4417910447761194,2.142857142857143,0.573134328358209,1.0059701492537314,2.285714285714286,0.6895522388059702,16.0,0.8238805970149254,1.1522388059701494,0.8571428571428573,1.9761194029850746,1.0477611940298508,2.0,2.08955223880597,2.0
678,1.0,0.3582089552238806,0.608955223880597,0.3846153846153846,0.9671641791044776,1.8238805970149254,0.6153846153846154,0.946268656716418,20.0,0.382089552238806,0.6776119402985076,2.230769230769231,1.0597014925373134,1.1880597014925371,1.2307692307692308,0.8716417910447762,18.0
679,0.0,0.6865671641791045,1.0328358208955224,2.0000000000000004,1.7194029850746269,1.1761194029850748,1.2666666666666668,1.5910447761194029,5.0,0.3522388059701493,0.6805970149253732,1.0,1.0328358208955224,1.6537313432835823,0.6,1.2238805970149254,17.0
680,1.0,0.6735294117647058,1.0411764705882351,1.4666666666666668,1.714705882352941,1.0735294117647058,1.5999999999999999,1.6911764705882353,4.0,0.38235294117647056,0.8,1.2666666666666666,1.1823529411764706,1.361764705882353,1.4000000000000001,1.1500000000000001,9.0
681,1.0,0.32941176470588235,0.8823529411764706,1.0,1.211764705882353,1.1264705882352943,2.0,1.0588235294117647,12.0,0.2647058823529412,0.22058823529411764,1.0,0.4852941176470588,0.8823529411764706,2.0,0.6617647058823529,15.0
682,0.0,0.8264705882352942,1.1352941176470588,2.2,1.961764705882353,1.061764705882353,3.0666666666666664,2.088235294117647,2.0,0.35882352941176476,0.8352941176470587,0.8000000000000002,1.1941176470588235,1.5735294117647058,1.4000000000000001,1.1735294117647062,13.0
683,1.0,0.3764705882352941,0.6676470588235295,0.3846153846153846,1.0441176470588236,1.2,1.3846153846153846,0.873529411764706,19.0,0.38235294117647056,0.7852941176470589,2.230769230769231,1.1676470588235295,1.5470588235294118,2.0,1.2323529411764707,7.0
684,0.0,0.5911764705882353,0.9,0.6,1.4911764705882353,1.2588235294117647,1.1333333333333335,1.4558823529411764,8.0,0.6176470588235294,0.8029411764705883,1.8,1.4205882352941175,1.35,1.5333333333333332,1.3147058823529412,14.0
685,1.0,0.33529411764705885,0.3941176470588235,1.0,0.6294117647058823,0.8352941176470587,1.0,0.7647058823529411,11.0,0.31764705882352945,0.6,1.0,0.9176470588235295,1.3794117647058826,1.0,0.8911764705882353,18.0
686,0.0,0.4117647058823529,0.8176470588235294,0.0,1.2294117647058822,1.285294117647059,0.3333333333333333,1.0411764705882354,10.0,0.8529411764705882,1.2411764705882353,3.0,2.0941176470588236,0.8147058823529413,3.3333333333333335,2.235294117647059,3.0
687,1.0,0.22352941176470587,0.45,0.0,0.5794117647058823,1.0205882352941178,0.0,0.7088235294117647,16.0,0.5794117647058823,1.076470588235294,3.0000000000000004,1.6558823529411766,1.0205882352941178,1.4285714285714286,1.5470588235294118,6.0
688,0.0,0.35294117647058826,0.6441176470588235,1.2666666666666666,0.9970588235294118,1.811764705882353,0.6666666666666666,0.9617647058823531,20.0,0.6764705882352942,1.0323529411764707,1.666666666666667,1.7088235294117649,1.1588235294117648,3.2000000000000006,1.5676470588235294,5.0
689,2.0,0.361764705882353,0.6705882352941177,0.0,1.0323529411764707,1.6294117647058826,0.0,1.2058823529411764,17.0,0.8352941176470587,1.3558823529411765,3.0,2.1911764705882355,0.8411764705882353,3.066666666666667,2.152941176470588,1.0
690,1.0,0.5710144927536231,1.0608695652173914,0.8000000000000002,1.6318840579710145,1.0347826086956522,0.8000000000000002,1.5391304347826087,6.0,0.6637681159420289,1.0695652173913044,1.5999999999999999,1.7333333333333332,1.0579710144927537,1.7333333333333334,1.7391304347826086,4.0
691,1.0,0.6231884057971014,0.7913043478260869,0.42857142857142866,1.4144927536231884,1.3594202898550727,0.14285714285714288,1.3246376811594203,15.0,0.3304347826086957,0.4318840579710145,2.5714285714285716,0.6637681159420289,0.8376811594202899,4.571428571428572,0.8115942028985508,9.0
692,2.0,0.2608695652173913,0.21739130434782608,0.0,0.4782608695652174,0.9130434782608695,0.0,0.6521739130434783,17.0,0.8144927536231884,1.1333333333333333,3.0,1.9478260869565218,1.046376811594203,6.0,2.0579710144927534,2.0
693,0.0,0.36811594202898557,0.8231884057971014,0.9230769230769231,1.191304347826087,1.5507246376811594,1.3076923076923077,1.156521739130435,14.0,0.3710144927536232,0.7014492753623189,2.076923076923077,1.0724637681159421,1.1971014492753622,1.6923076923076923,0.8898550724637682,16.0
694,1.0,0.37681159420289856,0.773913043478261,3.0,1.1507246376811595,1.5536231884057972,2.6666666666666665,1.228985507246377,8.0,0.3565217391304348,0.6608695652173914,0.0,1.0173913043478262,1.6637681159420292,1.0,1.2173913043478262,18.0
695,1.0,0.855072463768116,1.2231884057971016,2.2,2.0782608695652174,0.8173913043478261,4.6000000000000005,2.217391304347826,3.0,0.34782608695652173,0.6492753623188405,0.8000000000000002,0.9971014492753623,1.7855072463768116,0.8666666666666668,0.9478260869565218,20.0
696,1.0,0.8666666666666666,1.336231884057971,1.3333333333333333,2.2028985507246377,0.8579710144927537,1.6666666666666667,2.1797101449275362,1.0,0.32463768115942027,0.9130434782608695,1.3333333333333333,1.23768115942029,1.110144927536232,1.6000000000000003,1.0869565217391304,10.0
697,2.0,0.37681159420289856,0.7884057971014493,0.42857142857142866,1.165217391304348,1.4144927536231886,0.5714285714285715,1.1333333333333333,12.0,0.22028985507246376,0.48695652173913045,2.5714285714285716,0.6144927536231883,1.020289855072464,1.142857142857143,0.727536231884058,13.0
698,1.0,0.6811594202898551,1.0173913043478262,2.0,1.6985507246376812,1.1420289855072465,1.4666666666666668,1.544927536231884,5.0,0.4057971014492754,0.8202898550724638,1.0000000000000002,1.2260869565217392,1.281159420289855,1.0666666666666667,1.0405797101449277,11.0
699,2.0,0.3130434782608696,0.5913043478260869,1.0,0.9043478260869566,1.4173913043478263,0.6923076923076923,0.8927536231884058,19.0,0.582608695652174,0.9014492753623189,1.0,1.4840579710144928,1.2695652173913043,0.6923076923076923,1.463768115942029,7.0
700,1.0,0.6542857142857142,1.0542857142857143,0.3333333333333333,1.7085714285714284,1.0857142857142856,0.13333333333333333,1.7142857142857142,4.0,0.6714285714285714,1.0457142857142858,2.3333333333333335,1.717142857142857,1.1542857142857144,1.3333333333333333,1.5657142857142856,5.0
701,1.0,0.32,0.9,1.2666666666666666,1.22,1.122857142857143,0.6,1.0714285714285714,11.0,0.37142857142857144,0.8057142857142858,0.8666666666666667,1.1771428571428573,1.5314285714285714,0.4000000000000001,1.2542857142857144,8.0
702,1.0,0.4,0.8085714285714286,0.6153846153846154,1.2085714285714284,1.3057142857142858,1.0,1.0542857142857145,12.0,0.3085714285714286,0.5828571428571429,1.769230769230769,0.8914285714285715,1.4400000000000002,1.3846153846153846,0.88,19.0
703,0.0,0.32571428571428573,0.4257142857142857,0.14285714285714288,0.6542857142857142,0.84,0.28571428571428575,0.8,9.0,0.8542857142857142,1.36,2.7142857142857144,2.2142857142857144,0.8457142857142858,2.5714285714285716,2.177142857142857,1.0
704,0.0,0.8457142857142858,1.1171428571428572,2.066666666666667,1.9628571428571429,1.0457142857142858,1.4666666666666668,2.0714285714285716,2.0,0.5628571428571428,1.0885714285714285,0.4666666666666666,1.6514285714285715,1.02,0.9333333333333332,1.56,6.0
705,1.0,0.38,0.6914285714285715,1.3076923076923077,1.0714285714285714,1.1942857142857142,1.6923076923076923,0.8914285714285715,16.0,0.37142857142857144,0.7771428571428572,1.3076923076923077,1.1485714285714286,1.4371428571428573,2.0,1.1457142857142857,13.0
706,2.0,0.2571428571428571,0.21428571428571427,3.0,0.4714285714285714,0.9428571428571428,4.0,0.6571428571428571,17.0,0.34285714285714286,0.64,0.0,0.9828571428571428,1.7742857142857142,0.0,0.9342857142857144,20.0
707,1.0,0.6171428571428572,0.8885714285714286,1.666666666666667,1.5057142857142858,1.2514285714285713,1.7333333333333336,1.4857142857142858,7.0,0.3628571428571429,0.8257142857142856,1.2666666666666666,1.1885714285714286,1.542857142857143,1.0666666666666667,1.1542857142857144,15.0
708,2.0,0.26,0.48000000000000004,0.0,0.6485714285714286,1.0342857142857145,0.0,0.76,10.0,0.8428571428571429,1.2485714285714287,3.0000000000000004,2.0914285714285716,0.8057142857142858,5.0,2.2,3.0
709,2.0,0.3514285714285714,0.6514285714285715,1.1333333333333335,1.002857142857143,1.682857142857143,0.6,1.2,18.0,0.6142857142857143,0.8228571428571428,1.5333333333333332,1.437142857142857,1.34,1.4000000000000001,1.32,14.0
710,2.0,0.35774647887323946,0.8140845070422534,0.39999999999999997,1.171830985915493,1.5492957746478873,0.8000000000000002,1.1380281690140848,16.0,0.6450704225352112,1.0816901408450703,2.2,1.7267605633802816,1.0704225352112675,2.266666666666667,1.704225352112676,4.0
711,1.0,0.36619718309859156,0.7943661971830986,0.0,1.1605633802816901,1.552112676056338,0.9333333333333332,1.2366197183098593,8.0,0.8338028169014085,1.115492957746479,3.0,1.9492957746478874,1.0450704225352112,3.2000000000000006,2.056338028169014,3.0
712,1.0,0.8732394366197183,1.2309859154929579,2.3333333333333335,2.104225352112676,0.8084507042253521,2.466666666666667,2.211267605633803,2.0,0.34647887323943666,0.6422535211267606,0.3333333333333333,0.9887323943661972,1.687323943661972,0.9333333333333332,1.1971830985915493,19.0
713,0.0,0.647887323943662,0.8112676056338028,1.1333333333333335,1.4591549295774646,1.335211267605634,0.8666666666666667,1.3295774647887324,12.0,0.39436619718309857,0.8394366197183099,1.5333333333333332,1.2338028169014084,1.287323943661972,1.0,1.0816901408450705,10.0
714,0.0,0.2535211267605634,0.2112676056338028,3.0,0.4647887323943662,0.971830985915493,2.0,0.6619718309859155,18.0,0.3211267605633803,0.4338028169014085,0.0,0.6591549295774648,0.828169014084507,0.0,0.7887323943661971,11.0
715,1.0,0.5690140845070423,1.0732394366197184,1.0,1.6422535211267606,1.019718309859155,0.9230769230769231,1.552112676056338,6.0,0.37464788732394366,0.723943661971831,1.0,1.0985915492957747,1.1774647887323944,0.9230769230769231,0.9070422535211269,15.0
716,1.0,0.36619718309859156,0.7661971830985916,0.6666666666666666,1.1323943661971831,1.4450704225352113,0.7333333333333334,1.1295774647887324,14.0,0.38028169014084506,0.6309859154929577,1.6666666666666667,1.0112676056338028,1.763380281690141,1.0666666666666667,0.9633802816901409,17.0
717,0.0,0.6619718309859155,1.0309859154929577,1.142857142857143,1.6929577464788732,1.1521126760563383,0.8571428571428572,1.5436619718309859,5.0,0.2563380281690141,0.47323943661971835,1.142857142857143,0.6394366197183098,1.0619718309859156,1.0,0.7633802816901409,13.0
718,0.0,0.3042253521126761,0.5746478873239437,1.2307692307692308,0.8788732394366198,1.4619718309859155,1.0,0.867605633802817,20.0,0.31549295774647884,0.9295774647887324,1.4615384615384615,1.2450704225352114,1.1070422535211268,1.0769230769230769,1.0985915492957747,9.0
719,1.0,0.856338028169014,1.3408450704225352,1.4000000000000001,2.1971830985915495,0.8338028169014085,2.2,2.146478873239437,1.0,0.6084507042253522,0.9183098591549296,1.2000000000000002,1.5267605633802819,1.2338028169014084,1.866666666666667,1.4929577464788732,7.0
720,1.0,0.6777777777777777,1.0666666666666667,2.266666666666667,1.7444444444444445,1.0555555555555556,2.266666666666667,1.6944444444444444,4.0,0.3416666666666667,0.6333333333333333,0.46666666666666673,0.9750000000000001,1.7055555555555557,0.9333333333333332,1.1805555555555556,20.0
721,1.0,0.8222222222222223,1.1,0.26666666666666666,1.9222222222222223,1.0583333333333333,0.6666666666666666,2.0416666666666665,3.0,0.8444444444444444,1.363888888888889,2.6666666666666665,2.2083333333333335,0.8222222222222223,1.7333333333333336,2.1305555555555555,1.0
722,0.0,0.36944444444444446,0.713888888888889,1.8461538461538463,1.0833333333333333,1.2305555555555554,0.9230769230769231,0.8944444444444445,15.0,0.30000000000000004,0.5805555555555555,1.1538461538461537,0.8805555555555556,1.4555555555555557,0.6923076923076923,0.8694444444444445,19.0
723,1.0,0.5611111111111111,1.1,0.8571428571428573,1.6611111111111112,1.0055555555555555,1.8571428571428574,1.6,6.0,0.33055555555555555,0.4277777777777778,2.142857142857143,0.6638888888888889,0.8305555555555555,2.285714285714286,0.7916666666666666,11.0
724,1.0,0.8611111111111112,1.2555555555555555,1.2000000000000002,2.1166666666666667,0.7972222222222223,1.4666666666666668,2.2222222222222223,2.0,0.6527777777777778,1.0305555555555557,1.4000000000000001,1.6833333333333333,1.163888888888889,1.0,1.5499999999999998,5.0
725,1.0,0.3527777777777778,0.8027777777777777,1.7333333333333336,1.1555555555555557,1.5416666666666667,1.8,1.1222222222222225,16.0,0.3611111111111111,0.8250000000000001,1.1333333333333333,1.1861111111111111,1.5444444444444445,0.7999999999999999,1.2472222222222225,8.0
726,0.0,0.25,0.2222222222222222,3.0,0.4722222222222222,0.9722222222222222,1.0,0.6666666666666666,17.0,0.4027777777777778,0.8277777777777778,0.0,1.2305555555555554,1.2833333333333334,0.0,1.0805555555555557,10.0
727,2.0,0.3611111111111111,0.7972222222222223,0.8666666666666667,1.1583333333333334,1.452777777777778,0.06666666666666667,1.1694444444444445,12.0,0.32499999999999996,0.9166666666666666,1.4666666666666668,1.2416666666666667,1.1055555555555556,0.26666666666666666,1.0972222222222223,9.0
728,1.0,0.26666666666666666,0.4666666666666667,0.0,0.6444444444444444,1.0750000000000002,1.0,0.7805555555555556,14.0,0.6388888888888888,0.8138888888888889,3.0000000000000004,1.4527777777777777,1.3305555555555557,2.0,1.3250000000000002,13.0
729,0.0,0.375,0.6222222222222222,0.5333333333333333,0.9972222222222222,1.7944444444444443,0.3333333333333333,0.9777777777777779,18.0,0.6000000000000001,0.9055555555555556,2.1333333333333333,1.5055555555555555,1.2305555555555554,1.0666666666666667,1.4722222222222223,7.0
730,2.0,0.3616438356164383,0.9041095890410958,1.1333333333333335,1.2657534246575344,1.0904109589041098,0.8000000000000002,1.1232876712328768,9.0,0.5534246575342465,1.1260273972602741,1.5333333333333332,1.6794520547945206,0.9917808219178083,0.6666666666666666,1.619178082191781,5.0
